AnalysisID,Date,PlotKey,Location,Plot,SubPlot,Block,Rotation,Tillage,NitrateN,Depth,CropName,Year,Winter,Cover,winter
221219321,2021-09-30,24900,2,49,0,4,R4,D1,13.84,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219320,2021-09-30,24000,2,40,0,3,R4,D1,10.21,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219319,2021-09-30,23900,2,39,0,3,R4,H,17.67,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219318,2021-09-30,23800,2,38,0,3,R4,P,10.47,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219317,2021-09-30,23700,2,37,0,3,R4,D2,5.95,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219316,2021-09-30,23600,2,36,0,3,R3,D2,3.09,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219329,2021-09-30,25700,2,57,0,4,R2,D2,4.25,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219457,2021-09-30,24905,2,49,5,4,R4,D1,7.02,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219444,2021-09-30,24306,2,43,6,3,R5,H,4.67,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219468,2021-09-30,25310,2,53,10,4,R5,D2,9.65,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219467,2021-09-30,25320,2,53,10,4,R5,D2,12.16,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219466,2021-09-30,25305,2,53,5,4,R5,D2,12.24,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219465,2021-09-30,25315,2,53,5,4,R5,D2,15.2,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219464,2021-09-30,25210,2,52,10,4,R4,H,10.57,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219463,2021-09-30,25205,2,52,5,4,R4,H,7.75,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219462,2021-09-30,25110,2,51,10,4,R4,D2,13.11,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219461,2021-09-30,25105,2,51,5,4,R4,D2,6.03,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219460,2021-09-30,25010,2,50,10,4,R4,P,4.93,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219470,2021-09-30,25405,2,54,5,4,R5,P,10.45,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219458,2021-09-30,24910,2,49,10,4,R4,D1,5.83,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219471,2021-09-30,25420,2,54,10,4,R5,P,15.43,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219456,2021-09-30,24410,2,44,10,3,R5,D1,8.5,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219455,2021-09-30,24420,2,44,10,3,R5,D1,6.83,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219454,2021-09-30,24310,2,43,10,3,R5,H,1.55,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219453,2021-09-30,24320,2,43,10,3,R5,H,6.04,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219452,2021-09-30,24210,2,42,10,3,R5,P,8.01,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219451,2021-09-30,24220,2,42,10,3,R5,P,5.3,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219450,2021-09-30,24110,2,41,10,3,R5,D2,10.61,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219449,2021-09-30,24120,2,41,10,3,R5,D2,11.21,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219448,2021-09-30,24406,2,44,6,3,R5,D1,4.15,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219447,2021-09-30,24416,2,44,6,3,R5,D1,6.96,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219445,2021-09-30,24411,2,44,1,3,R5,D1,10.59,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219459,2021-09-30,25005,2,50,5,4,R4,P,6.22,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219483,2021-09-30,26205,2,62,5,4,R3,D2,8.09,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219496,2021-09-30,25601,2,56,1,4,R5,D1,10.11,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219494,2021-09-30,25501,2,55,1,4,R5,H,8.91,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219493,2021-09-30,25511,2,55,1,4,R5,H,6.99,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219492,2021-09-30,25401,2,54,1,4,R5,P,8.06,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219491,2021-09-30,25411,2,54,1,4,R5,P,6.98,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219490,2021-09-30,25301,2,53,1,4,R5,D2,14.99,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219489,2021-09-30,25311,2,53,1,4,R5,D2,NA,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219488,2021-09-30,26410,2,64,10,4,R3,P,14.19,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219487,2021-09-30,26405,2,64,5,4,R3,P,8.84,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219486,2021-09-30,26310,2,63,10,4,R3,D1,6.61,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219469,2021-09-30,25415,2,54,5,4,R5,P,15.79,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219484,2021-09-30,26210,2,62,10,4,R3,D2,3.33,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219495,2021-09-30,25611,2,56,1,4,R5,D1,7.81,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219482,2021-09-30,26110,2,61,10,4,R3,H,7.98,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219481,2021-09-30,26105,2,61,5,4,R3,H,10.25,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219480,2021-09-30,25610,2,56,10,4,R5,D1,12.27,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219479,2021-09-30,25620,2,56,10,4,R5,D1,14.45,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219478,2021-09-30,25605,2,56,5,4,R5,D1,8.75,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219477,2021-09-30,25615,2,56,5,4,R5,D1,14.26,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219476,2021-09-30,25510,2,55,10,4,R5,H,8.81,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219475,2021-09-30,25520,2,55,10,4,R5,H,11.18,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219474,2021-09-30,25505,2,55,5,4,R5,H,6.46,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219473,2021-09-30,25515,2,55,5,4,R5,H,14.42,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219472,2021-09-30,25410,2,54,10,4,R5,P,11.09,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219485,2021-09-30,26305,2,63,5,4,R3,D1,11.45,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219443,2021-09-30,24316,2,43,6,3,R5,H,12.98,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219416,2021-09-30,23201,2,32,1,2,R5,H,11.33,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219415,2021-09-30,23211,2,32,1,2,R5,H,5.77,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219414,2021-09-30,23101,2,31,1,2,R5,D1,11.97,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219413,2021-09-30,23111,2,31,1,2,R5,D1,7.18,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219412,2021-09-30,23001,2,30,1,2,R5,P,12.42,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219411,2021-09-30,23011,2,30,1,2,R5,P,10.91,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219410,2021-09-30,22901,2,29,1,2,R5,D2,13.59,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219409,2021-09-30,22911,2,29,1,2,R5,D2,12.54,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219408,2021-09-30,23210,2,32,10,2,R5,H,17.03,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219407,2021-09-30,23220,2,32,10,2,R5,H,13.97,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219417,2021-09-30,23301,2,33,1,3,R3,D1,33.62,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219405,2021-09-30,23215,2,32,5,2,R5,H,16.37,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219406,2021-09-30,23205,2,32,5,2,R5,H,18.58,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219403,2021-09-30,23120,2,31,10,2,R5,D1,26.96,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219402,2021-09-30,23105,2,31,5,2,R5,D1,14.53,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219401,2021-09-30,23115,2,31,5,2,R5,D1,15.84,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219400,2021-09-30,23010,2,30,10,2,R5,P,7.11,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219399,2021-09-30,23020,2,30,10,2,R5,P,14.99,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219398,2021-09-30,23005,2,30,5,2,R5,P,7.1,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219397,2021-09-30,23015,2,30,5,2,R5,P,17.1,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219396,2021-09-30,22910,2,29,10,2,R5,D2,37.66,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219395,2021-09-30,22920,2,29,10,2,R5,D2,13.92,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219394,2021-09-30,22905,2,29,5,2,R5,D2,16.02,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219392,2021-09-30,22810,2,28,10,2,R4,D1,30.57,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219393,2021-09-30,22915,2,29,5,2,R5,D2,15.09,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219435,2021-09-30,24116,2,41,6,3,R5,D2,13.41,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219442,2021-09-30,24301,2,43,1,3,R5,H,4.64,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219404,2021-09-30,23110,2,31,10,2,R5,D1,12.85,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219418,2021-09-30,23306,2,33,6,3,R3,D1,12.14,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219441,2021-09-30,24311,2,43,1,3,R5,H,12.68,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219440,2021-09-30,24206,2,42,6,3,R5,P,6.86,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219439,2021-09-30,24216,2,42,6,3,R5,P,19.74,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219438,2021-09-30,24201,2,42,1,3,R5,P,1.75,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219436,2021-09-30,24106,2,41,6,3,R5,D2,8.36,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219434,2021-09-30,24101,2,41,1,3,R5,D2,10.33,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219433,2021-09-30,24111,2,41,1,3,R5,D2,13.86,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219432,2021-09-30,24006,2,40,6,3,R4,D1,11.39,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219431,2021-09-30,24001,2,40,1,3,R4,D1,10.25,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219421,2021-09-30,23501,2,35,1,3,R3,P,6.77,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219419,2021-09-30,23401,2,34,1,3,R3,H,9.32,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219437,2021-09-30,24211,2,42,1,3,R5,P,6.8,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219420,2021-09-30,23406,2,34,6,3,R3,H,10.05,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219430,2021-09-30,23906,2,39,6,3,R4,H,4.68,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219422,2021-09-30,23506,2,35,6,3,R3,P,4.63,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219423,2021-09-30,23601,2,36,1,3,R3,D2,5.31,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219424,2021-09-30,23606,2,36,6,3,R3,D2,3.12,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219426,2021-09-30,23706,2,37,6,3,R4,D2,11.61,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219427,2021-09-30,23801,2,38,1,3,R4,P,3.05,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219428,2021-09-30,23806,2,38,6,3,R4,P,3.9,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219429,2021-09-30,23901,2,39,1,3,R4,H,3.93,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219425,2021-09-30,23701,2,37,1,3,R4,D2,13.72,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219156,2021-07-09,21406,2,14,6,1,R3,D1,3.52,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219149,2021-07-09,20701,2,7,1,1,R4,H,9.6,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219150,2021-07-09,20706,2,7,6,1,R4,H,20.11,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219151,2021-07-09,20801,2,8,1,1,R4,D1,31,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219152,2021-07-09,20806,2,8,6,1,R4,D1,12.23,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219153,2021-07-09,21301,2,13,1,1,R3,H,22,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219157,2021-07-09,21501,2,15,1,1,R3,P,4.32,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219155,2021-07-09,21401,2,14,1,1,R3,D1,2.81,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219134,2021-07-09,20201,2,2,1,1,R5,D2,14.43,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219148,2021-07-09,20606,2,6,6,1,R4,P,4.97,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219154,2021-07-09,21306,2,13,6,1,R3,H,4.9,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219147,2021-07-09,20601,2,6,1,1,R4,P,23.6,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219146,2021-07-09,20506,2,5,6,1,R4,D2,13.7,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219145,2021-07-09,20501,2,5,1,1,R4,D2,2.22,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219144,2021-07-09,20406,2,4,6,1,R5,P,9.83,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219143,2021-07-09,20416,2,4,6,1,R5,P,19.61,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219142,2021-07-09,20401,2,4,1,1,R5,P,5.7,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219141,2021-07-09,20411,2,4,1,1,R5,P,14.65,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219140,2021-07-09,20306,2,3,6,1,R5,H,5.77,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219139,2021-07-09,20316,2,3,6,1,R5,H,14.69,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219138,2021-07-09,20301,2,3,1,1,R5,H,7.08,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219137,2021-07-09,20311,2,3,1,1,R5,H,16.16,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219135,2021-07-09,20216,2,2,6,1,R5,D2,16.12,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219136,2021-07-09,20206,2,2,6,1,R5,D2,8.49,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219170,2021-07-09,22110,2,21,10,2,R3,P,22.3,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219105,2021-07-09,23300,2,33,0,3,R3,D1,NA,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219182,2021-07-09,22710,2,27,10,2,R4,D2,16.9,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219133,2021-07-09,20211,2,2,1,1,R5,D2,18.01,-2 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219180,2021-07-09,22610,2,26,10,2,R4,H,15.49,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219179,2021-07-09,22605,2,26,5,2,R4,H,15.81,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219178,2021-07-09,22510,2,25,10,2,R4,P,15.91,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219177,2021-07-09,22505,2,25,5,2,R4,P,11.69,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219176,2021-07-09,22410,2,24,10,2,R3,H,25.5,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219175,2021-07-09,22405,2,24,5,2,R3,H,8.63,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219174,2021-07-09,22310,2,23,10,2,R3,D2,4.19,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219173,2021-07-09,22305,2,23,5,2,R3,D2,2.89,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219181,2021-07-09,22705,2,27,5,2,R4,D2,9.97,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219171,2021-07-09,22205,2,22,5,2,R3,D1,33.7,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219158,2021-07-09,21506,2,15,6,1,R3,P,12.51,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219169,2021-07-09,22105,2,21,5,2,R3,P,22.6,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219168,2021-07-09,20410,2,4,10,1,R5,P,15.9,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219167,2021-07-09,20420,2,4,10,1,R5,P,4.39,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219166,2021-07-09,20310,2,3,10,1,R5,H,13.95,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219165,2021-07-09,20320,2,3,10,1,R5,H,37,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219164,2021-07-09,20210,2,2,10,1,R5,D2,19.07,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219163,2021-07-09,20220,2,2,10,1,R5,D2,15.87,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219162,2021-07-09,20110,2,1,10,1,R5,D1,18.53,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219161,2021-07-09,20120,2,1,10,1,R5,D1,11.63,-2 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219160,2021-07-09,21606,2,16,6,1,R3,D2,13.36,-1 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
221219159,2021-07-09,21601,2,16,1,1,R3,D2,3.52,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219172,2021-07-09,22210,2,22,10,2,R3,D1,12.35,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219091,2021-07-09,22300,2,23,0,2,R3,D2,8.02,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219107,2021-07-09,23500,2,35,0,3,R3,P,22.8,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219102,2021-07-09,22600,2,26,0,2,R4,H,14.27,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219101,2021-07-09,22500,2,25,0,2,R4,P,25.2,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219100,2021-07-09,21600,2,16,0,1,R3,D2,18.9,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219099,2021-07-09,21500,2,15,0,1,R3,P,17.66,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219098,2021-07-09,21400,2,14,0,1,R3,D1,9.53,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219097,2021-07-09,21300,2,13,0,1,R3,H,27.3,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219096,2021-07-09,21200,2,12,0,1,R2,H,15.41,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219095,2021-07-09,21100,2,11,0,1,R2,P,35.7,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219094,2021-07-09,21000,2,10,0,1,R2,D1,9.83,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219104,2021-07-09,22800,2,28,0,2,R4,D1,22.1,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219092,2021-07-09,22400,2,24,0,2,R3,H,8.08,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219106,2021-07-09,23400,2,34,0,3,R3,H,13.45,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219090,2021-07-09,22200,2,22,0,2,R3,D1,5.58,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219089,2021-07-09,22100,2,21,0,2,R3,P,19.41,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219088,2021-07-09,22000,2,20,0,2,R2,D2,20.2,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219087,2021-07-09,21900,2,19,0,2,R2,H,18.41,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219086,2021-07-09,21800,2,18,0,2,R2,P,27.3,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219085,2021-07-09,21700,2,17,0,2,R2,D1,16.84,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219084,2021-07-09,20800,2,8,0,1,R4,D1,15.23,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219083,2021-07-09,20700,2,7,0,1,R4,H,19.19,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219082,2021-07-09,20600,2,6,0,1,R4,P,23.1,-1 m,Vaarbyg/eft.afg,2021,2021,Ref./Efterafg.,2021 - 2022
221219184,2021-07-09,22810,2,28,10,2,R4,D1,15.58,-1 m,Vaarbyg/eft.afg,2021,2021,Ukrudt+Spildf.,2021 - 2022
221219185,2021-07-09,22915,2,29,5,2,R5,D2,15.57,-2 m,Vaarbyg/eft.afg,2021,2021,Bar jord,2021 - 2022
